41,47997.593,37,2.979,0.042,0.0423,0.0423,0.0415,0.0416,0.043,0.0414,0.0419,0.0427,0.0418,0.0426,0.0417,0.6427,0.6329,0.5919,0.6469,0.5446,0.2841,0.4352,0.3877,0.3,0.3381,0.0417,0.0431,0.744,0.7244,0.6552,0.7396,0.7046,0.2716,0.4426,0.3806,0.3109,0.3842,0.0427,0.0421,0.744,0.7369,0.6693,0.663,0.7057,0.2147,0.3352,0.3278,0.3624,0.3665,0.0413,0.0424,0.675,0.5976,0.6425,0.747,0.6799,0.1693,0.3171,0.3519,0.3478,0.3253,0.0416,0.0419,0.779,0.6877,0.6393,0.7298,0.7097,0.1563,0.3145,0.3236,0.3021,0.2957,0.0415,0.0425,0.6903,0.6312,0.6416,0.7034,0.7145,0.223,0.3649,0.3123,0.3308,0.3686,0.0418,0.0434,0.0436,0.0419,0.0426,0.0432,0.0423,0.0419,0.0419,0.0417,0.0432,0.0418,0.0418
42,49197.467,36.9,2.9774,0.042,0.0424,0.0423,0.0415,0.0415,0.0431,0.0413,0.0417,0.0427,0.0418,0.0426,0.0415,0.6448,0.6357,0.5942,0.6497,0.5466,0.2877,0.4453,0.3971,0.3079,0.3464,0.042,0.0432,0.7489,0.7272,0.6585,0.7437,0.7088,0.2752,0.4525,0.3901,0.3191,0.3946,0.0427,0.0421,0.7466,0.739,0.6725,0.6674,0.7085,0.2162,0.3414,0.3352,0.3715,0.3759,0.0413,0.0424,0.6957,0.5999,0.6446,0.7509,0.6823,0.1707,0.3242,0.3603,0.3562,0.3342,0.0414,0.0417,0.7815,0.6893,0.6433,0.7329,0.713,0.1559,0.3222,0.3306,0.3091,0.3032,0.0415,0.0426,0.6933,0.6333,0.6427,0.7066,0.7186,0.2243,0.3738,0.3186,0.3352,0.3795,0.0419,0.0431,0.0435,0.042,0.0425,0.043,0.0421,0.0418,0.0418,0.0418,0.0432,0.0419,0.0418
43,50397.357,37,2.9784,0.0419,0.0424,0.0423,0.0415,0.0414,0.043,0.0412,0.0418,0.0426,0.0417,0.0424,0.0416,0.648,0.6399,0.5978,0.655,0.5507,0.2917,0.4579,0.407,0.3165,0.3551,0.0419,0.0431,0.7535,0.7318,0.6622,0.7491,0.7126,0.2785,0.4644,0.3997,0.3279,0.4044,0.0425,0.0422,0.7518,0.7431,0.6761,0.672,0.7127,0.2194,0.351,0.3438,0.3813,0.384,0.0412,0.0423,0.6836,0.6037,0.6488,0.7571,0.6878,0.1735,0.3336,0.3701,0.3657,0.3423,0.0416,0.0419,0.7874,0.6937,0.6448,0.7373,0.7151,0.1595,0.3287,0.3393,0.3175,0.3084,0.0413,0.0426,0.6977,0.6367,0.6487,0.7128,0.7211,0.2281,0.3838,0.3273,0.3442,0.3851,0.0418,0.0432,0.0436,0.042,0.0426,0.0431,0.0422,0.0419,0.0419,0.0418,0.0431,0.0417,0.0417
44,51597.36,37.1,2.976,0.042,0.0427,0.0424,0.0416,0.0416,0.0431,0.0414,0.0419,0.0428,0.0417,0.0426,0.0416,0.6517,0.643,0.6007,0.6586,0.5537,0.2966,0.469,0.4169,0.3234,0.3638,0.0419,0.0432,0.7566,0.735,0.6648,0.7522,0.7157,0.2809,0.4752,0.4096,0.3363,0.4151,0.0426,0.0423,0.755,0.7469,0.6788,0.6752,0.7157,0.221,0.3588,0.3522,0.3925,0.3935,0.0414,0.0423,0.7002,0.6065,0.6516,0.7604,0.691,0.1755,0.3416,0.3791,0.3772,0.3519,0.0415,0.0419,0.7918,0.6972,0.648,0.7409,0.7189,0.1598,0.3381,0.3464,0.3257,0.3171,0.0415,0.0427,0.7012,0.6402,0.6515,0.7171,0.7248,0.2305,0.3931,0.3353,0.3523,0.3952,0.042,0.0432,0.0436,0.042,0.0426,0.0432,0.0422,0.0419,0.0419,0.0419,0.0431,0.0419,0.0418
45,52797.354,37.2,2.9715,0.042,0.0424,0.0425,0.0417,0.0417,0.0431,0.0413,0.042,0.0427,0.0418,0.0425,0.0415,0.657,0.6456,0.6039,0.6626,0.5571,0.2988,0.4791,0.4268,0.3297,0.3738,0.0419,0.0432,0.7608,0.7384,0.6679,0.756,0.7179,0.2841,0.4859,0.4191,0.3448,0.4257,0.0425,0.0422,0.7584,0.7505,0.6825,0.6792,0.719,0.2223,0.3669,0.3604,0.4019,0.4027,0.0414,0.0424,0.6918,0.6106,0.6555,0.7667,0.6959,0.1785,0.3508,0.3873,0.3893,0.3595,0.0415,0.0418,0.7948,0.7012,0.6516,0.7444,0.7229,0.1606,0.3458,0.3546,0.334,0.325,0.0414,0.0427,0.7044,0.6429,0.6543,0.7201,0.7282,0.2322,0.4028,0.3429,0.3604,0.4051,0.0419,0.0434,0.0436,0.0419,0.0425,0.0432,0.0421,0.0419,0.0418,0.0418,0.0431,0.0418,0.0419
46,53997.204,37.3,2.9672,0.042,0.0424,0.0424,0.0416,0.0415,0.0429,0.0412,0.042,0.0427,0.0417,0.0425,0.0417,0.6603,0.6486,0.6066,0.6664,0.5603,0.3025,0.4907,0.4379,0.3375,0.3824,0.042,0.0432,0.7656,0.7426,0.671,0.761,0.7225,0.2874,0.4985,0.4285,0.3543,0.4372,0.0426,0.0423,0.7632,0.7544,0.6866,0.6844,0.7249,0.2266,0.3781,0.3707,0.4157,0.4162,0.0414,0.0424,0.6945,0.6133,0.6587,0.7694,0.6974,0.1797,0.3591,0.3964,0.3992,0.371,0.0417,0.0419,0.7993,0.7043,0.6544,0.7493,0.7257,0.1627,0.3549,0.364,0.3455,0.3339,0.0415,0.0426,0.7086,0.6463,0.659,0.7257,0.7321,0.2353,0.4124,0.352,0.3707,0.4149,0.0419,0.0434,0.0436,0.042,0.0426,0.0433,0.0423,0.0419,0.0418,0.0419,0.0432,0.0418,0.0418
47,55197.199,37.4,2.96,0.0429,0.0426,0.0424,0.0417,0.0417,0.043,0.0413,0.042,0.0427,0.0417,0.0426,0.0418,0.6641,0.6515,0.6099,0.67,0.5628,0.3058,0.5009,0.4476,0.3452,0.3916,0.0418,0.0431,0.7685,0.7452,0.6733,0.7637,0.7244,0.2896,0.5076,0.4391,0.3631,0.4479,0.0425,0.0422,0.7678,0.7578,0.6903,0.688,0.7286,0.2286,0.3872,0.3795,0.4256,0.4249,0.0413,0.0423,0.6987,0.6166,0.6624,0.7734,0.7017,0.182,0.369,0.4078,0.4125,0.3795,0.0415,0.0419,0.8027,0.7082,0.6584,0.7524,0.7297,0.1627,0.3633,0.3716,0.3542,0.3423,0.0415,0.0426,0.712,0.6501,0.6613,0.729,0.7359,0.2379,0.4223,0.3603,0.3815,0.4247,0.0418,0.0433,0.0437,0.0421,0.0425,0.0433,0.0423,0.0419,0.0419,0.0417,0.0432,0.0419,0.0418
48,56397.182,37.3,2.9716,0.0429,0.0425,0.0424,0.0417,0.0419,0.0432,0.0413,0.042,0.0428,0.0417,0.0425,0.0416,0.6665,0.6563,0.614,0.6756,0.5677,0.3102,0.515,0.4615,0.355,0.4034,0.0419,0.0431,0.7752,0.7504,0.6786,0.7699,0.73,0.2958,0.5229,0.45,0.3755,0.4622,0.0426,0.0423,0.7721,0.7632,0.6936,0.692,0.7325,0.2316,0.3979,0.3897,0.4394,0.4379,0.0413,0.0424,0.703,0.6203,0.6659,0.7789,0.705,0.185,0.3788,0.4154,0.4255,0.389,0.0415,0.0418,0.807,0.7123,0.6612,0.757,0.7348,0.1652,0.3737,0.3824,0.365,0.3526,0.0414,0.0426,0.7159,0.6531,0.6647,0.7318,0.7402,0.2394,0.4319,0.3687,0.392,0.4361,0.0419,0.0434,0.0437,0.042,0.0426,0.0434,0.0423,0.0417,0.042,0.0419,0.0432,0.0419,0.042
49,57597.041,37.5,2.9523,0.0429,0.0426,0.0422,0.0417,0.0416,0.043,0.0413,0.042,0.0428,0.0417,0.0426,0.0416,0.6672,0.6589,0.6162,0.6787,0.5698,0.3135,0.525,0.4699,0.3661,0.4127,0.0418,0.0432,0.7791,0.7532,0.6815,0.7733,0.7335,0.299,0.5317,0.4601,0.386,0.4709,0.0426,0.0422,0.7756,0.7646,0.6975,0.6966,0.7366,0.2339,0.407,0.3992,0.4501,0.4471,0.0414,0.0424,0.7073,0.6233,0.6692,0.783,0.7097,0.1869,0.3879,0.4271,0.4369,0.3979,0.0415,0.0418,0.8112,0.7162,0.6633,0.7608,0.7369,0.1682,0.3816,0.3911,0.3763,0.3598,0.0416,0.0425,0.7188,0.6566,0.6682,0.7373,0.7433,0.2432,0.4419,0.3774,0.4027,0.444,0.0418,0.0435,0.0437,0.042,0.0426,0.0432,0.0423,0.042,0.042,0.0418,0.0431,0.0418,0.0419
50,58797.075,37.5,2.9607,0.0429,0.0426,0.0422,0.0416,0.0417,0.043,0.0413,0.0418,0.0428,0.0417,0.0427,0.0417,0.6711,0.6622,0.6197,0.6836,0.5738,0.3167,0.5354,0.48,0.3732,0.4224,0.0418,0.0431,0.7814,0.7568,0.6848,0.7772,0.7363,0.3008,0.5424,0.47,0.3957,0.4817,0.0427,0.0422,0.7798,0.7696,0.701,0.6996,0.7407,0.2357,0.416,0.4078,0.4618,0.4571,0.0414,0.0424,0.7161,0.6276,0.6733,0.7881,0.7137,0.1892,0.3973,0.4353,0.4495,0.4072,0.0416,0.0419,0.8145,0.7196,0.666,0.7647,0.7408,0.1682,0.3899,0.3988,0.385,0.3671,0.0415,0.0425,0.7216,0.6599,0.6722,0.7408,0.7475,0.2449,0.4507,0.3856,0.4131,0.4551,0.0419,0.0433,0.0437,0.042,0.0426,0.0432,0.0422,0.0418,0.0419,0.0418,0.0432,0.0418,0.0419
51,59996.818,37.6,2.9474,0.0428,0.0426,0.0426,0.0417,0.0418,0.043,0.0413,0.0419,0.0427,0.0417,0.0426,0.0416,0.6747,0.6655,0.6225,0.6859,0.5758,0.3187,0.5436,0.4888,0.3822,0.431,0.0418,0.0432,0.784,0.7605,0.6872,0.7809,0.7397,0.3031,0.551,0.4793,0.4062,0.4915,0.0427,0.0423,0.7819,0.7728,0.7041,0.7029,0.7436,0.2368,0.4245,0.4162,0.473,0.4668,0.0414,0.0425,0.7143,0.6309,0.6762,0.7916,0.717,0.1911,0.4052,0.4447,0.4636,0.4155,0.0415,0.0418,0.8168,0.7223,0.6715,0.7684,0.7458,0.167,0.3975,0.4065,0.3935,0.377,0.0414,0.0426,0.7248,0.6629,0.6746,0.7437,0.7515,0.2459,0.4588,0.3936,0.4229,0.4655,0.0418,0.0435,0.0437,0.0421,0.0426,0.0433,0.0423,0.0419,0.0421,0.0418,0.0432,0.0419,0.0419
52,61196.782,37.8,2.9424,0.0429,0.0425,0.0423,0.0415,0.0416,0.0431,0.0413,0.0419,0.0427,0.0417,0.0426,0.0417,0.6784,0.6683,0.6249,0.6887,0.5791,0.3219,0.5523,0.4974,0.3904,0.4395,0.0417,0.0432,0.7872,0.7641,0.6906,0.7854,0.744,0.3053,0.5616,0.4886,0.4165,0.5025,0.0425,0.0422,0.7841,0.7768,0.7077,0.7056,0.7461,0.2377,0.4325,0.4238,0.4841,0.4765,0.0413,0.0424,0.7149,0.6326,0.6784,0.793,0.7183,0.1914,0.4119,0.4534,0.4724,0.4266,0.0416,0.0418,0.8205,0.7255,0.6739,0.7728,0.7483,0.1702,0.4055,0.416,0.4058,0.3843,0.0416,0.0427,0.7271,0.6666,0.6775,0.7471,0.7553,0.2482,0.4672,0.4009,0.4329,0.4734,0.0418,0.0434,0.0438,0.042,0.0426,0.0432,0.0423,0.0419,0.042,0.0418,0.0431,0.0418,0.0418
53,62395.84,37.8,2.9391,0.0429,0.0425,0.0423,0.0416,0.0416,0.043,0.0412,0.0419,0.0427,0.0417,0.0426,0.0417,0.6816,0.6707,0.6285,0.692,0.582,0.3243,0.5607,0.5052,0.3988,0.448,0.0417,0.0431,0.7896,0.7662,0.6937,0.7881,0.7464,0.3065,0.5691,0.4964,0.4258,0.5104,0.0427,0.0422,0.7873,0.7804,0.7105,0.7089,0.7498,0.2397,0.4413,0.4319,0.4947,0.4855,0.0413,0.0425,0.7194,0.636,0.6821,0.7973,0.7227,0.1927,0.4208,0.4612,0.4838,0.4347,0.0415,0.0418,0.8228,0.7284,0.678,0.7759,0.7526,0.1691,0.4129,0.4225,0.4137,0.393,0.0414,0.0426,0.7296,0.6691,0.68,0.7496,0.7596,0.2488,0.4746,0.4074,0.4427,0.4823,0.0417,0.0432,0.0436,0.0421,0.0428,0.0433,0.0423,0.0419,0.0418,0.0417,0.0431,0.0418,0.0418
54,63596.667,37.9,2.9375,0.0427,0.0426,0.0424,0.0417,0.0418,0.0431,0.0413,0.042,0.0428,0.0419,0.0427,0.0418,0.6851,0.6728,0.6307,0.6944,0.584,0.3252,0.5669,0.5122,0.4072,0.4552,0.0419,0.0432,0.7896,0.769,0.6963,0.7914,0.7488,0.3073,0.5759,0.5043,0.4342,0.5186,0.0427,0.0423,0.7894,0.784,0.7141,0.7124,0.7528,0.2403,0.4485,0.4394,0.5068,0.4954,0.0413,0.0426,0.7208,0.6387,0.6851,0.8001,0.7255,0.1935,0.4279,0.4689,0.4942,0.4425,0.0417,0.0418,0.8239,0.7311,0.6816,0.7797,0.7562,0.1693,0.4208,0.4307,0.4244,0.4013,0.0416,0.0427,0.7328,0.6728,0.6828,0.7531,0.764,0.2498,0.4808,0.413,0.4509,0.4896,0.042,0.0434,0.0438,0.0422,0.0428,0.0432,0.0422,0.0419,0.042,0.0419,0.0433,0.0419,0.0418
55,64796.642,37.9,2.9555,0.043,0.0424,0.0423,0.0416,0.0416,0.043,0.0413,0.0419,0.0428,0.0417,0.0426,0.0415,0.6868,0.676,0.6342,0.6976,0.5863,0.3259,0.574,0.5187,0.416,0.4626,0.0418,0.0431,0.7931,0.7717,0.6998,0.795,0.7521,0.3081,0.5832,0.5125,0.4448,0.527,0.0426,0.0423,0.7924,0.7868,0.7178,0.7157,0.7561,0.2414,0.455,0.447,0.516,0.5021,0.0412,0.0423,0.722,0.6421,0.688,0.8025,0.7278,0.194,0.4349,0.4773,0.5033,0.4512,0.0415,0.0418,0.8257,0.7343,0.6855,0.7828,0.7602,0.1676,0.427,0.4362,0.431,0.4068,0.0416,0.0427,0.7351,0.6768,0.6846,0.7569,0.7674,0.2508,0.4883,0.4193,0.4592,0.4963,0.042,0.0432,0.0437,0.0421,0.0427,0.0433,0.0422,0.0419,0.0418,0.0418,0.0432,0.0418,0.0418
56,65996.572,37.9,2.9541,0.0432,0.0424,0.0424,0.0416,0.0416,0.043,0.0411,0.0417,0.0426,0.0417,0.0427,0.0416,0.6888,0.6802,0.6371,0.7027,0.5904,0.3282,0.5824,0.5268,0.4256,0.4709,0.0419,0.0432,0.7976,0.777,0.704,0.8001,0.7569,0.3121,0.5923,0.5197,0.4548,0.5356,0.0425,0.0421,0.7953,0.7907,0.7205,0.7199,0.7609,0.2441,0.4628,0.4539,0.5264,0.5103,0.0412,0.0424,0.7273,0.6455,0.6917,0.8073,0.7325,0.1963,0.4426,0.484,0.5152,0.4566,0.0417,0.0418,0.8294,0.7394,0.6871,0.7863,0.762,0.1727,0.4335,0.444,0.443,0.4127,0.0416,0.0427,0.7377,0.6796,0.6896,0.7617,0.77,0.2535,0.4937,0.4263,0.47,0.5029,0.042,0.0434,0.0437,0.0421,0.0426,0.0433,0.0424,0.0418,0.0418,0.0417,0.0431,0.0417,0.0418
57,67196.558,37.7,2.9608,0.0431,0.0425,0.0423,0.0416,0.0416,0.0432,0.0415,0.0419,0.0428,0.0417,0.0425,0.0415,0.6922,0.6833,0.6404,0.7063,0.5935,0.3298,0.5888,0.5328,0.4317,0.4763,0.0419,0.0433,0.798,0.7792,0.7062,0.8027,0.7586,0.3122,0.5977,0.5266,0.4633,0.5417,0.0426,0.0421,0.7986,0.7945,0.7248,0.7249,0.7649,0.2452,0.4693,0.4602,0.5352,0.518,0.0413,0.0424,0.7285,0.6487,0.694,0.8099,0.7346,0.1961,0.4477,0.4907,0.5227,0.4645,0.0414,0.0419,0.8307,0.7417,0.6923,0.7909,0.7672,0.1706,0.4386,0.4485,0.4488,0.4188,0.0416,0.0425,0.7387,0.682,0.6919,0.7637,0.7735,0.2537,0.4997,0.4311,0.4766,0.5088,0.042,0.0432,0.0436,0.042,0.0428,0.0433,0.0421,0.0419,0.0419,0.0419,0.0432,0.0418,0.0418
58,68396.409,37.5,2.9519,0.0428,0.0424,0.0423,0.0415,0.0414,0.043,0.0412,0.0419,0.0427,0.0417,0.0424,0.0416,0.6929,0.6859,0.6432,0.7099,0.5959,0.3311,0.5939,0.5385,0.4403,0.4826,0.0419,0.0432,0.8014,0.7824,0.7093,0.8062,0.762,0.313,0.6032,0.5322,0.4707,0.5479,0.0426,0.0421,0.7997,0.7966,0.7264,0.7269,0.7672,0.2454,0.4745,0.4649,0.5428,0.5236,0.0412,0.0423,0.7307,0.6511,0.6973,0.8135,0.7377,0.1965,0.4525,0.4947,0.53,0.47,0.0414,0.0417,0.8339,0.7445,0.6936,0.7931,0.7696,0.172,0.4432,0.4535,0.4573,0.4243,0.0416,0.0426,0.7411,0.6851,0.6954,0.7669,0.7765,0.2543,0.5044,0.4357,0.4834,0.5144,0.0421,0.0435,0.0438,0.042,0.0426,0.0432,0.0422,0.042,0.0419,0.0417,0.0432,0.0418,0.0418
59,69595.431,37.3,2.9472,0.0429,0.0426,0.0423,0.0415,0.0415,0.0431,0.0414,0.042,0.0427,0.0417,0.0425,0.0417,0.6951,0.6886,0.6454,0.7115,0.5965,0.3313,0.5964,0.5415,0.4441,0.4859,0.0419,0.0431,0.8035,0.7856,0.7125,0.8081,0.7645,0.3141,0.6086,0.5371,0.4768,0.552,0.0427,0.0423,0.7999,0.7992,0.7293,0.7286,0.7682,0.2444,0.4765,0.4681,0.5474,0.526,0.0414,0.0423,0.7306,0.653,0.6997,0.8166,0.7399,0.1969,0.4573,0.5014,0.5366,0.4751,0.0416,0.042,0.8352,0.7474,0.6973,0.7958,0.7732,0.1713,0.4456,0.4575,0.4618,0.4267,0.0416,0.0426,0.7426,0.6872,0.6967,0.7693,0.7792,0.2551,0.5085,0.4394,0.4893,0.5172,0.0419,0.0434,0.0438,0.0421,0.0426,0.0433,0.0423,0.0419,0.042,0.0418,0.0432,0.0418,0.0419
60,70796.405,37.3,2.9451,0.0429,0.0426,0.0425,0.0417,0.0416,0.0431,0.0414,0.042,0.0428,0.0418,0.0426,0.0417,0.6946,0.6897,0.6476,0.7129,0.5975,0.3301,0.5991,0.5448,0.4515,0.49,0.0418,0.0431,0.8039,0.7875,0.7152,0.8107,0.7686,0.3158,0.6134,0.5421,0.4849,0.557,0.0426,0.0422,0.8002,0.8004,0.7316,0.7317,0.7706,0.2446,0.48,0.4729,0.5528,0.5306,0.0414,0.0424,0.7314,0.6552,0.7024,0.8197,0.743,0.1975,0.4621,0.5045,0.5441,0.4769,0.0414,0.0418,0.8357,0.7489,0.7002,0.7992,0.7758,0.171,0.4491,0.4616,0.4675,0.4313,0.0416,0.0427,0.7432,0.6898,0.6984,0.7716,0.7821,0.2552,0.512,0.4434,0.4944,0.5224,0.0419,0.0433,0.0438,0.0419,0.0427,0.0433,0.0422,0.0418,0.0418,0.0419,0.0432,0.0418,0.0418
61,71996.354,36.5,2.9436,0.0431,0.0426,0.0423,0.0416,0.0416,0.0431,0.0413,0.0418,0.0428,0.0417,0.0426,0.0416,0.6967,0.6927,0.6495,0.7159,0.6013,0.3317,0.6038,0.5492,0.4562,0.4953,0.0419,0.0431,0.8045,0.7894,0.7168,0.8128,0.7707,0.315,0.6165,0.5448,0.4878,0.562,0.0426,0.0422,0.8035,0.804,0.7343,0.7362,0.7756,0.2467,0.4854,0.4776,0.5607,0.5374,0.0411,0.0424,0.7329,0.6575,0.7045,0.8223,0.746,0.1983,0.4652,0.5075,0.5498,0.4805,0.0416,0.0418,0.8362,0.7514,0.7021,0.8009,0.778,0.1714,0.4531,0.4652,0.472,0.4354,0.0415,0.0426,0.7452,0.6923,0.7025,0.775,0.785,0.2565,0.5144,0.4473,0.5005,0.5272,0.0419,0.0433,0.0436,0.0421,0.0426,0.0431,0.0421,0.0417,0.0417,0.0419,0.0432,0.0418,0.0417
62,73196.188,36.6,2.9362,0.0429,0.0425,0.0424,0.0416,0.0415,0.043,0.0413,0.0419,0.0427,0.0418,0.0427,0.0415,0.6999,0.6939,0.6514,0.718,0.6032,0.3318,0.6064,0.5521,0.4587,0.4971,0.042,0.0433,0.8055,0.7923,0.7192,0.8156,0.7722,0.3142,0.6195,0.5479,0.4917,0.5653,0.0425,0.0423,0.8038,0.8076,0.7363,0.7356,0.7755,0.2441,0.4861,0.4794,0.5642,0.5402,0.0414,0.0425,0.7362,0.6604,0.7072,0.825,0.7495,0.1986,0.4696,0.5118,0.5555,0.4848,0.0414,0.0419,0.8376,0.7532,0.7053,0.8035,0.781,0.1701,0.4567,0.4681,0.4766,0.4393,0.0415,0.0427,0.746,0.6945,0.7028,0.7758,0.7883,0.2557,0.5191,0.4497,0.5062,0.529,0.0418,0.0433,0.0437,0.0419,0.0426,0.0433,0.0422,0.0419,0.0419,0.0419,0.0433,0.0418,0.042
63,74396.142,36.5,2.9343,0.0428,0.0424,0.0423,0.0415,0.0415,0.0429,0.0412,0.0417,0.0426,0.0416,0.0427,0.0416,0.7028,0.6964,0.6537,0.7206,0.6052,0.3323,0.6098,0.5572,0.4632,0.5018,0.0418,0.0431,0.8078,0.7952,0.7216,0.8183,0.7761,0.3145,0.6239,0.553,0.4994,0.5719,0.0426,0.0423,0.8068,0.8101,0.7395,0.7387,0.7796,0.2461,0.4921,0.4856,0.5716,0.5468,0.0412,0.0423,0.7379,0.6628,0.7094,0.8273,0.7528,0.1989,0.4747,0.5161,0.5615,0.4899,0.0416,0.0418,0.841,0.7575,0.7076,0.8071,0.7849,0.1717,0.4616,0.4736,0.4836,0.4442,0.0415,0.0425,0.747,0.6965,0.7054,0.7783,0.7913,0.2554,0.5237,0.4539,0.5124,0.5364,0.0419,0.0432,0.0436,0.042,0.0426,0.0432,0.0422,0.0419,0.0418,0.0418,0.0433,0.0417,0.0417
64,75596.132,36.5,2.9362,0.0431,0.0425,0.0423,0.0416,0.0416,0.043,0.0413,0.0419,0.0427,0.0417,0.0425,0.0416,0.7038,0.6993,0.6565,0.7239,0.6088,0.3326,0.6147,0.5619,0.4694,0.5066,0.0419,0.0432,0.8085,0.7974,0.724,0.8198,0.7783,0.3143,0.6274,0.557,0.5033,0.576,0.0426,0.0422,0.808,0.8126,0.7415,0.7404,0.7812,0.2455,0.4957,0.4892,0.5767,0.5504,0.0413,0.0423,0.7382,0.665,0.7116,0.8294,0.7535,0.1983,0.4774,0.5215,0.5667,0.4964,0.0415,0.0419,0.8407,0.759,0.7114,0.809,0.7883,0.1688,0.4641,0.4764,0.4865,0.4491,0.0416,0.0426,0.749,0.6986,0.7076,0.7799,0.7942,0.2553,0.5269,0.458,0.5189,0.5413,0.0418,0.0432,0.0437,0.0422,0.0427,0.0432,0.0423,0.0419,0.0418,0.0417,0.0433,0.0417,0.0419
65,76796.107,36.4,2.9253,0.043,0.0424,0.0424,0.0417,0.0416,0.0432,0.0414,0.042,0.0429,0.0417,0.0427,0.0416,0.7047,0.7015,0.6585,0.7258,0.611,0.3326,0.6183,0.566,0.4734,0.5108,0.0421,0.0432,0.8116,0.8001,0.7266,0.8232,0.7814,0.3159,0.6323,0.561,0.5091,0.581,0.0427,0.0422,0.8105,0.816,0.7448,0.7431,0.7845,0.2464,0.4998,0.4938,0.581,0.5545,0.0414,0.0424,0.7415,0.6671,0.7141,0.8331,0.7577,0.1993,0.4827,0.5254,0.5731,0.499,0.0415,0.0419,0.8436,0.7623,0.7133,0.8116,0.7896,0.171,0.4678,0.4813,0.4928,0.4519,0.0417,0.0428,0.7506,0.7018,0.7109,0.7838,0.7964,0.2558,0.53,0.4616,0.5232,0.5443,0.042,0.0433,0.0436,0.0421,0.0427,0.0433,0.0423,0.0419,0.0419,0.042,0.0434,0.042,0.0418
66,77995.947,36.2,2.92,0.043,0.0425,0.0423,0.0416,0.0417,0.0429,0.0412,0.0418,0.0428,0.0418,0.0427,0.0417,0.7063,0.7046,0.6607,0.7286,0.6138,0.3325,0.622,0.5696,0.4779,0.5143,0.0419,0.0432,0.8139,0.8039,0.7295,0.8268,0.784,0.3162,0.6355,0.5652,0.5136,0.5848,0.0427,0.0423,0.8125,0.819,0.7469,0.7465,0.7884,0.2471,0.5049,0.4977,0.5867,0.5578,0.0414,0.0424,0.7428,0.6703,0.7173,0.8357,0.7601,0.1994,0.4859,0.5299,0.5765,0.5034,0.0416,0.0419,0.8454,0.7647,0.7155,0.8143,0.7937,0.1705,0.4698,0.4835,0.4951,0.4546,0.0416,0.0427,0.7522,0.7041,0.7143,0.787,0.799,0.2566,0.5342,0.4652,0.5269,0.5466,0.042,0.0434,0.0438,0.0421,0.0427,0.0433,0.0424,0.0419,0.0419,0.0418,0.0433,0.0418,0.0419
67,79195.905,36.3,2.9146,0.0429,0.0425,0.0422,0.0415,0.0415,0.043,0.0413,0.0417,0.0428,0.0418,0.0427,0.0415,0.7067,0.7063,0.6631,0.7306,0.6147,0.3321,0.6249,0.5723,0.4816,0.5179,0.0419,0.0432,0.8164,0.8065,0.7329,0.8284,0.7869,0.3182,0.6401,0.5689,0.5191,0.5893,0.0426,0.0421,0.8129,0.8205,0.7494,0.7486,0.7895,0.2469,0.5065,0.5002,0.5888,0.5612,0.0413,0.0424,0.7515,0.6718,0.7189,0.8376,0.7614,0.1986,0.4887,0.5338,0.5793,0.5067,0.0416,0.0419,0.8462,0.7665,0.7182,0.816,0.7952,0.1705,0.4723,0.487,0.4995,0.4574,0.0415,0.0427,0.7548,0.7063,0.7161,0.789,0.8012,0.2568,0.5358,0.4675,0.532,0.5504,0.0419,0.0433,0.0437,0.042,0.0426,0.0432,0.0422,0.0419,0.0418,0.0418,0.0433,0.0417,0.0418
68,80394.903,36.1,2.9071,0.043,0.0425,0.0424,0.0415,0.0416,0.0432,0.0413,0.0419,0.0428,0.0417,0.0425,0.0416,0.7076,0.7085,0.6658,0.7327,0.6175,0.3328,0.6287,0.5759,0.4855,0.5215,0.0419,0.0432,0.8176,0.8088,0.7343,0.8312,0.7892,0.3174,0.6427,0.5722,0.5214,0.5921,0.0425,0.0421,0.8169,0.8235,0.7531,0.7534,0.7948,0.2483,0.5093,0.5052,0.5925,0.5654,0.0412,0.0422,0.7458,0.6743,0.7224,0.841,0.7656,0.1996,0.4921,0.5369,0.5846,0.5086,0.0416,0.0416,0.8486,0.7695,0.7208,0.8188,0.7977,0.1717,0.4754,0.4903,0.5041,0.4606,0.0414,0.0425,0.7564,0.7094,0.7193,0.7917,0.8036,0.2573,0.5384,0.471,0.5354,0.5538,0.0418,0.0437,0.0436,0.0421,0.0425,0.043,0.0421,0.0419,0.0418,0.0417,0.0433,0.0418,0.0418
69,81595.733,36.5,2.9205,0.0429,0.0426,0.0423,0.0414,0.0415,0.0429,0.0412,0.0419,0.0427,0.0418,0.0427,0.0417,0.7102,0.7104,0.668,0.7353,0.6208,0.3335,0.6316,0.5791,0.4875,0.5242,0.0417,0.0431,0.8189,0.811,0.7365,0.8334,0.7919,0.3165,0.6446,0.5739,0.5226,0.5949,0.0426,0.0421,0.8169,0.8262,0.7547,0.7529,0.795,0.2476,0.5118,0.5068,0.5966,0.5685,0.0412,0.0423,0.7471,0.6763,0.7243,0.8427,0.7679,0.2,0.4939,0.5389,0.5872,0.5125,0.0415,0.0418,0.8505,0.7715,0.7227,0.8202,0.7994,0.1717,0.479,0.4939,0.5076,0.4649,0.0414,0.0425,0.7579,0.7111,0.7221,0.7938,0.8073,0.2569,0.5413,0.4734,0.5391,0.5579,0.0418,0.0438,0.0438,0.042,0.0425,0.0431,0.0422,0.0418,0.0418,0.0417,0.0433,0.0418,0.0419
